ETABLISSEMENT_Type;ETABLISSEMENT_Nom;FORMATION_Nom;FORMATION_Domaine;FORMATION_Specialite;FORMATION_Descriptif;FORMATION_Niveau_de_diplme_lentree;FORMATION_Niveau_de_diplme_en_sortie;FORMATION_Duree_en_annees;FORMATION_Total_ECTS;UNITE_DE_VALEUR_COURS_Questions_ENV_au_sens_large_evoquees_oui_non;UNITE_DE_VALEUR_COURS_Enjeux_transition_energetiqueclimat_abordes_oui_non;UNITE_DE_VALEUR_COURS_Nom_du_cours;UNITE_DE_VALEUR_COURS_Cours_optionnel_ou_obligatoire;UNITE_DE_VALEUR_COURS_Duree_du_cours_en_nombre_dheures;UNITE_DE_VALEUR_COURS_Formation_initiale_ou_continue
Autres;Universite_ParisDauphine;M2_parcours_Droit_approfondi_de_lentreprise_122;Droit_Economie_Gestion;Droit;Avec_pas_moins_de_10_parcours_de_specialisation_en_2eme_annee_le_Master_Droit_offre_une_formation_ouverte_sur_la_gestion_et_leconomie_adaptee_la_realite_et_aux_differents_besoins_des_metiers_juridiques_ainsi_qu_la_recherche_Le_diplme_peut_etre_suivi_en_formation_initiale_en_alternance_ou_en_formation_continue_selon_la_specialisation_choisie;Bac+4;Bac+5;1.0;60.0;oui;non;Lentreprise_et_le_developpement_durable;Obligatoire;_CM_12_h_Travail_personnel_24_h;1.0
Autres;Universite_ParisDauphine;M2_parcours_Droit_approfondi_de_lentreprise_122;Droit_Economie_Gestion;Droit;Avec_pas_moins_de_10_parcours_de_specialisation_en_2eme_annee_le_Master_Droit_offre_une_formation_ouverte_sur_la_gestion_et_leconomie_adaptee_la_realite_et_aux_differents_besoins_des_metiers_juridiques_ainsi_qu_la_recherche_Le_diplme_peut_etre_suivi_en_formation_initiale_en_alternance_ou_en_formation_continue_selon_la_specialisation_choisie;Bac+4;Bac+5;1.0;60.0;oui;non;Corporate_Social_Responsibility_in_the_21st_century;Obligatoire;_CM_30_h_Travail_personnel_30_h;1.0
Autres;Universite_ParisDauphine;M2_parcours_Droit_des_affaires_214;Droit_Economie_Gestion;Droit;Avec_pas_moins_de_10_parcours_de_specialisation_en_2eme_annee_le_Master_Droit_offre_une_formation_ouverte_sur_la_gestion_et_leconomie_adaptee_la_realite_et_aux_differents_besoins_des_metiers_juridiques_ainsi_qu_la_recherche_Le_diplme_peut_etre_suivi_en_formation_initiale_en_alternance_ou_en_formation_continue_selon_la_specialisation_choisie;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Droit_des_assurances_286;Droit_Economie_Gestion;Droit;Avec_pas_moins_de_10_parcours_de_specialisation_en_2eme_annee_le_Master_Droit_offre_une_formation_ouverte_sur_la_gestion_et_leconomie_adaptee_la_realite_et_aux_differents_besoins_des_metiers_juridiques_ainsi_qu_la_recherche_Le_diplme_peut_etre_suivi_en_formation_initiale_en_alternance_ou_en_formation_continue_selon_la_specialisation_choisie;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Droit_du_patrimoine_professionnel_223;Droit_Economie_Gestion;Droit;Avec_pas_moins_de_10_parcours_de_specialisation_en_2eme_annee_le_Master_Droit_offre_une_formation_ouverte_sur_la_gestion_et_leconomie_adaptee_la_realite_et_aux_differents_besoins_des_metiers_juridiques_ainsi_qu_la_recherche_Le_diplme_peut_etre_suivi_en_formation_initiale_en_alternance_ou_en_formation_continue_selon_la_specialisation_choisie;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Droit_et_regulation_des_marches_291;Droit_Economie_Gestion;Droit;Avec_pas_moins_de_10_parcours_de_specialisation_en_2eme_annee_le_Master_Droit_offre_une_formation_ouverte_sur_la_gestion_et_leconomie_adaptee_la_realite_et_aux_differents_besoins_des_metiers_juridiques_ainsi_qu_la_recherche_Le_diplme_peut_etre_suivi_en_formation_initiale_en_alternance_ou_en_formation_continue_selon_la_specialisation_choisie;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Droit_europeen_et_international_des_affaires_240;Droit_Economie_Gestion;Droit;Avec_pas_moins_de_10_parcours_de_specialisation_en_2eme_annee_le_Master_Droit_offre_une_formation_ouverte_sur_la_gestion_et_leconomie_adaptee_la_realite_et_aux_differents_besoins_des_metiers_juridiques_ainsi_qu_la_recherche_Le_diplme_peut_etre_suivi_en_formation_initiale_en_alternance_ou_en_formation_continue_selon_la_specialisation_choisie;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Droit_notarial_213;Droit_Economie_Gestion;Droit;Avec_pas_moins_de_10_parcours_de_specialisation_en_2eme_annee_le_Master_Droit_offre_une_formation_ouverte_sur_la_gestion_et_leconomie_adaptee_la_realite_et_aux_differents_besoins_des_metiers_juridiques_ainsi_qu_la_recherche_Le_diplme_peut_etre_suivi_en_formation_initiale_en_alternance_ou_en_formation_continue_selon_la_specialisation_choisie;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Fiscalite_de_lentreprise_221;Droit_Economie_Gestion;Droit;Avec_pas_moins_de_10_parcours_de_specialisation_en_2eme_annee_le_Master_Droit_offre_une_formation_ouverte_sur_la_gestion_et_leconomie_adaptee_la_realite_et_aux_differents_besoins_des_metiers_juridiques_ainsi_qu_la_recherche_Le_diplme_peut_etre_suivi_en_formation_initiale_en_alternance_ou_en_formation_continue_selon_la_specialisation_choisie;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Juriste_financier_259;Droit_Economie_Gestion;Droit;Avec_pas_moins_de_10_parcours_de_specialisation_en_2eme_annee_le_Master_Droit_offre_une_formation_ouverte_sur_la_gestion_et_leconomie_adaptee_la_realite_et_aux_differents_besoins_des_metiers_juridiques_ainsi_qu_la_recherche_Le_diplme_peut_etre_suivi_en_formation_initiale_en_alternance_ou_en_formation_continue_selon_la_specialisation_choisie;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Juriste_financier_259;Droit_Economie_Gestion;Droit;Avec_pas_moins_de_10_parcours_de_specialisation_en_2eme_annee_le_Master_Droit_offre_une_formation_ouverte_sur_la_gestion_et_leconomie_adaptee_la_realite_et_aux_differents_besoins_des_metiers_juridiques_ainsi_qu_la_recherche_Le_diplme_peut_etre_suivi_en_formation_initiale_en_alternance_ou_en_formation_continue_selon_la_specialisation_choisie;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Droit_fiscal_approfondi_notaires_DEP;Droit_Economie_Gestion;Droit;Avec_pas_moins_de_10_parcours_de_specialisation_en_2eme_annee_le_Master_Droit_offre_une_formation_ouverte_sur_la_gestion_et_leconomie_adaptee_la_realite_et_aux_differents_besoins_des_metiers_juridiques_ainsi_qu_la_recherche_Le_diplme_peut_etre_suivi_en_formation_initiale_en_alternance_ou_en_formation_continue_selon_la_specialisation_choisie;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M1_Economie_et_gestion_de_la_sante_en_formation_initiale;Droit_Economie_Gestion;Economie;Le_Master_Economie_et_gestion_de_la_sante_permet_dacquerir_desconnaissances_appliquees_au_domaine_de_la_sante_et_de_la_protection_sociale_Depuis_plus_de_40_ans_cette_formation_portee_par_une_equipe_pedagogique_active_forme_des_specialistes_de_la_gestion_et_de_leconomie_des_secteurs_sanitaires_et_medicosociaux_franais_et_europeens;Bac+3;Bac+4;1.0;60.0;oui;non;Philosophie_du_developpement_durable;Optionnel;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Economie_et_gestion_du_secteur_medicosocial_215;Droit_Economie_Gestion;Economie;Le_Master_Economie_et_gestion_de_la_sante_permet_dacquerir_desconnaissances_appliquees_au_domaine_de_la_sante_et_de_la_protection_sociale_Depuis_plus_de_40_ans_cette_formation_portee_par_une_equipe_pedagogique_active_forme_des_specialistes_de_la_gestion_et_de_leconomie_des_secteurs_sanitaires_et_medicosociaux_franais_et_europeens;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Evaluation_medicoeconomique_et_acces_au_marche_290;Droit_Economie_Gestion;Economie;Le_Master_Economie_et_gestion_de_la_sante_permet_dacquerir_desconnaissances_appliquees_au_domaine_de_la_sante_et_de_la_protection_sociale_Depuis_plus_de_40_ans_cette_formation_portee_par_une_equipe_pedagogique_active_forme_des_specialistes_de_la_gestion_et_de_leconomie_des_secteurs_sanitaires_et_medicosociaux_franais_et_europeens;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Expertise_economique_des_questions_de_sante_107;Droit_Economie_Gestion;Economie;Le_Master_Economie_et_gestion_de_la_sante_permet_dacquerir_desconnaissances_appliquees_au_domaine_de_la_sante_et_de_la_protection_sociale_Depuis_plus_de_40_ans_cette_formation_portee_par_une_equipe_pedagogique_active_forme_des_specialistes_de_la_gestion_et_de_leconomie_des_secteurs_sanitaires_et_medicosociaux_franais_et_europeens;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M1_Economie_et_gestion_de_la_sante_DEP;Droit_Economie_Gestion;Economie;Le_Master_Economie_et_gestion_de_la_sante_permet_dacquerir_desconnaissances_appliquees_au_domaine_de_la_sante_et_de_la_protection_sociale_Depuis_plus_de_40_ans_cette_formation_portee_par_une_equipe_pedagogique_active_forme_des_specialistes_de_la_gestion_et_de_leconomie_des_secteurs_sanitaires_et_medicosociaux_franais_et_europeens;Bac+3;Bac+4;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Economie_et_gestion_de_la_sante_publique_dans_les_pays_en_developpement_DEP;Droit_Economie_Gestion;Economie;Le_Master_Economie_et_gestion_de_la_sante_permet_dacquerir_desconnaissances_appliquees_au_domaine_de_la_sante_et_de_la_protection_sociale_Depuis_plus_de_40_ans_cette_formation_portee_par_une_equipe_pedagogique_active_forme_des_specialistes_de_la_gestion_et_de_leconomie_des_secteurs_sanitaires_et_medicosociaux_franais_et_europeens;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Economie_et_gestion_des_etablissements_de_sante_DEP;Droit_Economie_Gestion;Economie;Le_Master_Economie_et_gestion_de_la_sante_permet_dacquerir_desconnaissances_appliquees_au_domaine_de_la_sante_et_de_la_protection_sociale_Depuis_plus_de_40_ans_cette_formation_portee_par_une_equipe_pedagogique_active_forme_des_specialistes_de_la_gestion_et_de_leconomie_des_secteurs_sanitaires_et_medicosociaux_franais_et_europeens;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Management_strategique_des_services_et_etablissements_pour_personnes_agees_DEP;Droit_Economie_Gestion;Economie;Le_Master_Economie_et_gestion_de_la_sante_permet_dacquerir_desconnaissances_appliquees_au_domaine_de_la_sante_et_de_la_protection_sociale_Depuis_plus_de_40_ans_cette_formation_portee_par_une_equipe_pedagogique_active_forme_des_specialistes_de_la_gestion_et_de_leconomie_des_secteurs_sanitaires_et_medicosociaux_franais_et_europeens;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M1_Finance_en_formation_initiale;Droit_Economie_Gestion;Economie;Il_offre_une_couverture_complete_des_themes_et_des_metiers_de_la_finance_en_formation_initiale_en_apprentissage_ou_en_formation_continue;Bac+3;Bac+4;1.0;60.0;oui;oui;Finance_carbone;Optionnel;;1.0
Autres;Universite_ParisDauphine;M1_Finance_en_apprentissage;Droit_Economie_Gestion;Economie;Il_offre_une_couverture_complete_des_themes_et_des_metiers_de_la_finance_en_formation_initiale_en_apprentissage_ou_en_formation_continue;Bac+3;Bac+4;2.0;120.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M1_M2_parcours_Finance_Campus_de_Tunis;Droit_Economie_Gestion;Economie;Il_offre_une_couverture_complete_des_themes_et_des_metiers_de_la_finance_en_formation_initiale_en_apprentissage_ou_en_formation_continue;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M1_M2_parcours_Financial_markets_203;Droit_Economie_Gestion;Economie;Il_offre_une_couverture_complete_des_themes_et_des_metiers_de_la_finance_en_formation_initiale_en_apprentissage_ou_en_formation_continue;Bac+3;Bac+5;2.0;120.0;non;non;Eco_Geo_of_Energy_3_ECTS;Optionnel;;1.0
Autres;Universite_ParisDauphine;M1_M2_parcours_Financial_markets_203;Droit_Economie_Gestion;Economie;Il_offre_une_couverture_complete_des_themes_et_des_metiers_de_la_finance_en_formation_initiale_en_apprentissage_ou_en_formation_continue;Bac+3;Bac+5;2.0;120.0;non;non;Energy_Derivatives;Optionnel;24.0;1.0
Autres;Universite_ParisDauphine;M2_parcours_Assurance_et_gestion_du_risque_218;Droit_Economie_Gestion;Gestion;Il_offre_une_couverture_complete_des_themes_et_des_metiers_de_la_finance_en_formation_initiale_en_apprentissage_ou_en_formation_continue;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Audit_et_financial_advisory_229;Droit_Economie_Gestion;Gestion;Il_offre_une_couverture_complete_des_themes_et_des_metiers_de_la_finance_en_formation_initiale_en_apprentissage_ou_en_formation_continue;Bac+4;Bac+5;1.0;60.0;oui;non;Audit_et_RSE;Obligatoire;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Banque_et_finance_224;Droit_Economie_Gestion;Economie;Il_offre_une_couverture_complete_des_themes_et_des_metiers_de_la_finance_en_formation_initiale_en_apprentissage_ou_en_formation_continue;Bac+4;Bac+5;1.0;60.0;oui;oui;Infrastructure_Energy_and_Real_Assets_Equity_and_Debt_Perspective;Optionnel;24.0;1.0
Autres;Universite_ParisDauphine;M2_parcours_Banque_dinvestissement_et_de_marche_BIM_268;Droit_Economie_Gestion;Economie;Il_offre_une_couverture_complete_des_themes_et_des_metiers_de_la_finance_en_formation_initiale_en_apprentissage_ou_en_formation_continue;Bac+4;Bac+5;1.0;60.0;oui;oui;Marche_de_matieres_premieres;Obligatoire;18.0;1.0
Autres;Universite_ParisDauphine;M2_parcours_Finance_etudes_approfondies_104;Droit_Economie_Gestion;Economie;Il_offre_une_couverture_complete_des_themes_et_des_metiers_de_la_finance_en_formation_initiale_en_apprentissage_ou_en_formation_continue;Bac+4;Bac+5;1.0;60.0;oui;non;Corporate_social_responsability;Optionnel;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Finance_dentreprise_et_ingenierie_financiere_225;Droit_Economie_Gestion;Economie;Il_offre_une_couverture_complete_des_themes_et_des_metiers_de_la_finance_en_formation_initiale_en_apprentissage_ou_en_formation_continue;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Gestion_dactifs_asset_management_222;Droit_Economie_Gestion;Gestion;Il_offre_une_couverture_complete_des_themes_et_des_metiers_de_la_finance_en_formation_initiale_en_apprentissage_ou_en_formation_continue;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Management_financier_de_lentreprise_MFE_270;Droit_Economie_Gestion;Gestion;Il_offre_une_couverture_complete_des_themes_et_des_metiers_de_la_finance_en_formation_initiale_en_apprentissage_ou_en_formation_continue;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Management_de_limmobilier_246;Droit_Economie_Gestion;Gestion;Il_offre_une_couverture_complete_des_themes_et_des_metiers_de_la_finance_en_formation_initiale_en_apprentissage_ou_en_formation_continue;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M1_Economie_et_ingenierie_financiere_en_formation_initiale;Droit_Economie_Gestion;Economie;Le_Master_conomie_et_ingenierie_financiere_propose_une_formation_approfondie_et_concrete_sur_les_marches_financiers_capitaux_titres_monnaies_produits_derives_et_reels_matieres_premieres_energie_notamment_Les_cles_de_comprehension_de_lenvironnement_economique_analyse_microeconomique_et_macroeconomique_forment_le_socle_commun_des_enseignements_M1_Les_parcours_M2_offrent_des_enseignements_plus_specifiques_sur_les_secteurs_economiques_financiers_finance_de_marche_finance_dentreprise_finance_et_energie_ainsi_que_des_outils_analytiques_adaptes_theorie_econometrie_programmation_et_simulation;Bac+3;Bac+4;1.0;60.0;non;non;Energy_and_Environmental_Economics;Optionnel;36.0;1.0
Autres;Universite_ParisDauphine;M1_Economie_et_ingenierie_financiere_en_apprentissage;Droit_Economie_Gestion;Economie;Le_Master_conomie_et_ingenierie_financiere_propose_une_formation_approfondie_et_concrete_sur_les_marches_financiers_capitaux_titres_monnaies_produits_derives_et_reels_matieres_premieres_energie_notamment_Les_cles_de_comprehension_de_lenvironnement_economique_analyse_microeconomique_et_macroeconomique_forment_le_socle_commun_des_enseignements_M1_Les_parcours_M2_offrent_des_enseignements_plus_specifiques_sur_les_secteurs_economiques_financiers_finance_de_marche_finance_dentreprise_finance_et_energie_ainsi_que_des_outils_analytiques_adaptes_theorie_econometrie_programmation_et_simulation;Bac+3;Bac+4;1.0;60.0;non;non;;;;1.0
Autres;Universite_ParisDauphine;M2_parcours_Economie_monetaire_et_financiere_106_Rech_et_201_Pro;Droit_Economie_Gestion;Economie;La_finance_au_sens_large_concerne_aussi_bien_des_mathematiciens_des_gestionnaires_ou_des_economistes_Luniversite_ParisDauphine_pratique_simultanement_et_avec_bonheur_les_trois_approches_correspondantesLe_Master_2_conomie_monetaire_et_financiere_est_ainsi_la_formation_de_ParisDauphine_qui_adopte_le_point_de_vue_de_lanalyse_economique;Bac+4;Bac+5;1.0;60.0;non;non;Finance_denergie;Optionnel;18.0;1.0
Autres;Universite_ParisDauphine;Le_Master_2_Energie_Finance_Carbone;Droit_Economie_Gestion;Economie;formation_de_qualite_portee_sur_les_problematiques_energetiques_davenir_Les_cinq_enseignements_obligatoires_dispenses_par_des_professeurs_de_renom_permettent_aux_etudiants_dacquerir_de_solides_acquis_en_economie_de_lenergie_et_en_finance_ainsi_que_dapprofondir_leurs_connaissances_dans_le_domaine_de_lenvironnement;Bac+4;Bac+5;1.0;60.0;non;non;Economics_of_Energy_and_Environment;Obligatoire;;1.0
Autres;Universite_ParisDauphine;Le_Master_2_Energie_Finance_Carbone;Droit_Economie_Gestion;Economie;formation_de_qualite_portee_sur_les_problematiques_energetiques_davenir_Les_cinq_enseignements_obligatoires_dispenses_par_des_professeurs_de_renom_permettent_aux_etudiants_dacquerir_de_solides_acquis_en_economie_de_lenergie_et_en_finance_ainsi_que_dapprofondir_leurs_connaissances_dans_le_domaine_de_lenvironnement;Bac+4;Bac+5;1.0;60.0;non;non;Game_Theory_with_Applications_to_Energy_and_Climate_Policy_E;Obligatoire;;1.0
Autres;Universite_ParisDauphine;Le_Master_2_Energie_Finance_Carbone;Droit_Economie_Gestion;Economie;formation_de_qualite_portee_sur_les_problematiques_energetiques_davenir_Les_cinq_enseignements_obligatoires_dispenses_par_des_professeurs_de_renom_permettent_aux_etudiants_dacquerir_de_solides_acquis_en_economie_de_lenergie_et_en_finance_ainsi_que_dapprofondir_leurs_connaissances_dans_le_domaine_de_lenvironnement;Bac+4;Bac+5;1.0;60.0;non;non;Economics_of_Climate_Change;Obligatoire;;1.0
Autres;Universite_ParisDauphine;Le_Master_2_Energie_Finance_Carbone;Droit_Economie_Gestion;Economie;formation_de_qualite_portee_sur_les_problematiques_energetiques_davenir_Les_cinq_enseignements_obligatoires_dispenses_par_des_professeurs_de_renom_permettent_aux_etudiants_dacquerir_de_solides_acquis_en_economie_de_lenergie_et_en_finance_ainsi_que_dapprofondir_leurs_connaissances_dans_le_domaine_de_lenvironnement;Bac+4;Bac+5;1.0;60.0;non;non;Electricity_and_Gas_Market_Empirical_Modeling;Obligatoire;;1.0
Autres;Universite_ParisDauphine;Le_Master_2_Energie_Finance_Carbone;Droit_Economie_Gestion;Economie;formation_de_qualite_portee_sur_les_problematiques_energetiques_davenir_Les_cinq_enseignements_obligatoires_dispenses_par_des_professeurs_de_renom_permettent_aux_etudiants_dacquerir_de_solides_acquis_en_economie_de_lenergie_et_en_finance_ainsi_que_dapprofondir_leurs_connaissances_dans_le_domaine_de_lenvironnement;Bac+4;Bac+5;1.0;60.0;non;non;Financing_Projects_in_Energy_Markets;Obligatoire;;1.0
